movie_id,title,release,vote_average,vote_count
762,Monty Python and the Holy Grail,1975,7.8,1708
189711,Love in the Time of Monsters,2014,5,2
19204,The Beyond,1981,6.6,117
9029,What Happens in Vegas,2008,5.8,923
18045,The Dark Hours,2005,5.5,22
11240,My Beautiful Laundrette,1985,6.6,51
157909,Show Me,2004,5.6,4
10238,Cries and Whispers,1972,7.8,115
3059,Intolerance,1916,7.4,60
65203,The Broadway Melody,1929,5,19
764,The Evil Dead,1981,7.3,894
103620,Maniac,2012,6,316
319069,Censored Voices,2015,5.1,8
14278,Murderball,2005,6.9,23
25678,American Ninja 2: The Confrontation,1987,4.9,49
79161,51 Birch Street,2006,6.8,6
371690,Rotor DR1,2015,4.7,3
52032,My Dog Tulip,2009,7.6,9
38810,Dogtooth,2009,6.9,332
21525,Tupac: Resurrection,2003,8,26
55123,Tumbleweeds,1999,6.2,11
11956,When the Cat's Away,1996,6.1,16
1550,Pieces of April,2003,6.4,64
26518,Old Joy,2006,6.3,36
8942,Wendy and Lucy,2008,6.4,64
68412,3 Backyards,2010,4.8,4
2786,Pierrot le Fou,1965,7.6,127
87943,Sisters in Law,2005,7.3,2
73981,Ayurveda: Art of Being,2001,5.5,3
91721,Nothing But a Man,1964,7,2
118452,"First Love, Last Rites",1998,3,1
40914,Royal Kill,2009,2.8,6
13282,Death Race 2000,1975,5.9,124
324352,Anderson's Cross,2010,0,0
318040,Bizarre,2015,6.2,11
84188,Compliance,2012,6.3,221
431,Cube,1997,6.9,1069
51942,I Married a Strange Person!,1998,7.5,12
1424,November,2004,4.9,11
60420,Like Crazy,2011,6.4,381
142132,Sugar Town,1999,5.5,2
109729,The Canyons,2013,4.1,75
78307,On the Outs,2004,5.9,6
12247,Shotgun Stories,2007,6.9,57
29917,Exam,2009,6.6,523
60463,Sunday School Musical,2008,5.5,4
24869,Ink,2009,6.4,101
77934,The Christmas Bunny,2010,5.7,7
34697,Butterfly,1982,5,12
306667,Horse Camp,2015,5.5,2
3060,The Big Parade,1925,7,21
40963,Little Big Top,2006,10,1
173224,Along the Roadside,2013,7.7,3
18533,Bronson,2008,6.9,733
376010,Western Religion,2015,0,0
35073,"The Beast from 20,000 Fathoms",1953,6.7,41
9659,Mad Max,1979,6.6,1213
391,A Fistful of Dollars,1964,7.6,883
43595,She Done Him Wrong,1933,5.1,27
54897,The Grace Card,2011,6.5,10
53256,Three,2010,6.3,31
40920,The Business of Fancydancing,2002,8,2
69270,Super Hybrid,2010,4.6,24
5759,Baghead,2008,5.8,23
402515,American Beast,2014,0,0
126141,The Case of the Grinning Cat,2004,7.7,3
48035,Ordet,1955,7.8,65
14758,Good Dick,2008,6.1,34
13363,The Man from Earth,2007,7.7,687
361398,Theresa Is a Mother,2015,0,0
21334,Children of Heaven,1997,7.8,112
79120,Weekend,2011,7.4,163
27995,She's Gotta Have It,1986,6.1,25
55420,Another Earth,2011,6.8,527
5822,Sweet Sweetback's Baadasssss Song,1971,4.6,18
39141,Tadpole,2002,5.5,19
5723,Once,2007,7.3,453
50497,When the Lights Went Out,2012,5.8,49
354624,Heroes of Dirt,2015,0,0
13187,A Charlie Brown Christmas,1965,7.5,153
178862,Aroused,2013,7.2,11
1779,Roger & Me,1989,7.4,90
86812,Sound of My Voice,2011,6.3,108
84355,Your Sister's Sister,2011,6.5,137
18632,A Dog's Breakfast,2007,5.9,24
40652,The Married Woman,1964,7.1,20
339408,The Birth of a Nation,2016,6.5,178
18925,Facing the Giants,2006,6.6,64
299245,The Gallows,2015,4.9,361
985,Eraserhead,1977,7.5,485
18841,The Lost Skeleton of Cadavra,2001,6.5,30
175291,Cheap Thrills,2013,6.3,155
80215,Indie Game: The Movie,2012,7.4,203
13538,Straightheads,2007,5.2,40
51130,Open Secret,1948,7,2
270554,Echo Dr.,2013,5,1
72086,The Night Visitor,1971,7.3,6
268917,The Past Is a Grotesque Animal,2014,5.5,2
473,Pi,1998,7.1,586
111794,20 Dates,1998,3.7,3
360188,Queen Crab,2015,3.3,3
9372,Super Size Me,2004,6.6,506
85860,The FP,2011,4.5,11
244534,Happy Christmas,2014,5.2,58
33468,The Brain That Wouldn't Die,1962,4.4,32
74777,Absentia,2011,5.8,121
16388,The Brothers McMullen,1995,6.3,23
159770,The Dirties,2013,6,42
42109,Gabriela,1983,6,2
47607,Tiny Furniture,2010,5.6,59
20981,The Call of Cthulhu,2005,6.9,41
242095,The Signal,2014,5.8,631
250902,The Image Revolution,2013,5.7,3
222250,A True Story,2013,6.8,2
13963,The Last Waltz,1978,7.9,64
290391,"Run, Hide, Die",2015,3.5,2
42497,Pink Narcissus,1971,6,9
14585,In the Company of Men,1997,6.8,44
38780,Rampage,2009,6,131
226458,Backmask,2015,4.7,79
86304,All Superheroes Must Die,2011,4.2,13
692,Pink Flamingos,1972,6.2,110
13898,The Circle,2000,6.6,17
157185,Tin Can Man,2007,2,1
36095,Cure,1997,7.4,63
182291,On The Downlow,2004,6,2
286939,Sanctuary: Quite a Conundrum,2012,0,0
124606,Bang,1995,6,1
14337,Primer,2004,6.9,658
9367,El Mariachi,1992,6.6,238
231617,"Signed, Sealed, Delivered",2013,7,6
25975,My Date with Drew,2005,6.3,16
1714811,Der Hagel or yum and how I ate it all up last year,2026,0,0
1713003,Người Mẹ Xấu,2026,0,0
1707276,"THE WALTEN FILES - Live Action Series ""PILOT""",2026,0,0
1702398,Limerence,2026,0,0
1697811,The Wyverns,2026,0,0
1689833,Cop This,2026,0,0
1678795,Infinity Disclosed,2026,0,0
1659488,Les Larmes du Patriarcat,2026,0,0
1656298,Roseto,2026,0,0
1652423,Shredded Cheese,2026,0,0
1650060,Battle Pass,2026,0,0
1649764,The Devil's Due,2026,0,0
1614488,La Bestia en el Bosque,2026,0,0
1613446,The Tennis Menace Two,2026,0,0
1613022,The Inviting,2026,0,0
1612283,Deathsman,2026,0,0
1603157,Fuck Mr Flanagan,2026,0,0
1598432,The Face,2026,0,0
1593547,8:38,2026,0,0
1579129,The First Gokturk: Prologue,2026,0,0
1574526,"Shush, Now",2026,0,0
1477299,Marie-Rose and the Mysterious Journey,2026,0,0
1450473,Hippo Love,2026,0,0
1443069,3xHelô,2026,0,0
1419019,Dawn of Soengsang,2026,0,0
1411140,High Season,2026,0,0
1323717,Confessions of a Brazilian Call Girl 2,2026,0,0
1120865,The House That Zombies Built,2026,0,0
1588798,Logan,2026,0,0
1286030,Apophis 2029,2026,0,0
1531947,Until the Day Ends,2026,0,0
1604487,The Audition,2026,0,0
1644719,Blackwood,2026,0,0
1571521,ViQueens,2026,0,0
1555901,Fireworks Over Yonder,2026,0,0
1716448,The Pools,2026,0,0
1652778,Operation Tral,2026,0,0
1635312,Red Flag Bhalobasha Beshi,2026,0,0
1621673,SUKIYAKI 上を向いて歩こう,2026,0,0
1618829,Just Another John,2026,0,0
1607851,Tonic 2,2026,0,0
1574910,The Chosen One,2026,0,0
1493004,Bentornati al Sud,2026,0,0
1421903,Werwulf,2026,0,0
1389373,Rowdy Janardhana,2026,0,0
1372443,Mr. Irrelevant: The John Tuggle Story,2026,0,0
927334,Someone Dies Tonight,2026,0,0
1667828,BASTA: Start of the Game,2026,0,0
1661859,Три богатыря и Гуси-лебеди,2026,0,0
1639456,Scary Forever,2026,0,0
1602431,The Trip,2026,0,0
1411089,Shakti Shalini,2026,0,0
1354930,Family Squad,2026,0,0
1319512,Riam Fighting Angel 2,2026,0,0
1305546,Los Vaqueros,2026,0,0
1260263,The Beachnickers 3,2026,0,0
1216052,Oceânico,2026,0,0
1145110,King,2026,0,0
659615,Nick and the Jade Tree,2026,0,0
1708311,Dragons : L'Envol de L'Espoir,2026,0,0
1552265,Avis de tempête,2026,0,0
1458035,Kumaari,2026,0,0
1300926,The Angry Birds Movie 3,2026,0,0
1697255,The Dream: Love & War,2026,0,0
1646213,AMER D'I,2026,0,0
1533403,Deadly Silence,2026,0,0
1361538,Sophia,2026,0,0
1695866,The Porch Pisser and the Princess,2026,0,0
1640315,Venesterio,2026,0,0
1625843,One Dying Star,2026,0,0
1716705,DJ Tré - Globális turné,2026,0,0
1694305,Faceless: Retribution,2026,0,0
1653495,Ex Situ,2026,0,0
1530062,Order of the Dragon,2026,0,0
1277016,The Queen of Heaven,2026,0,0
1676282,Winter in Prostokvashino,2026,0,0
1655898,Три кота. Вокруг света,2026,0,0
1632174,For Better And For Worse,2026,0,0
1200804,Alice Júnior Summer Break,2026,0,0
1413403,Playing War,2026,0,0
1715934,Once Upon a Time In Gotham,2026,0,0
1713769,The Smith Family Movie,2026,0,0
1709695,Túnel das Memórias,2026,0,0
1551969,A Penny Weighs More Than a Soul,2026,0,0
1501953,Marrow,2026,0,0
1408207,Zero A.D.,2026,0,0
1655305,Watkins Law,2026,0,0
1644597,Yolki 13,2026,0,0
1339423,Cartas para Deus,2026,0,0
1691779,Doc Cineclube da Boca,2026,0,0
1688728,La leçon de violon,2026,0,0
1421967,Violette,2026,0,0
1480539,Fire in the Pond,2026,0,0
797716,The Magnificent Raiders of Dimension War One,2026,0,0
1711365,Behind You,2026,0,0
1418397,Anchorless,2026,0,0
1713395,Tanguera,2026,0,0
1712264,Now What?,2026,0,0
1569625,Reimagining Sankranthiki Vasthunam,2026,0,0
1566920,The Apothecary Diaries Movie,2026,0,0
1498050,Burundanga,2026,0,0
1389146,Ranger,2026,0,0
1301248,In the Family 2,2026,0,0
1712517,Christmas Adventure,2026,0,0
1686744,Exchange,2026,0,0
1678247,Очень сказочные дела,2026,0,0
1617101,O Messias de Canaã,2026,0,0
1533842,Umka,2026,0,0
1499546,It Will Happen Tonight,2026,0,0
1477719,Photograph 51,2026,0,0
1423093,Tafers Code,2026,0,0
1403869,Cabras da Peste 2: Miami Vixe,2026,0,0
1568223,Claude,2026,0,0
1084728,Asterix: The Kingdom of Nubia,2026,0,0
1078446,Violent Night 2,2026,0,0
1693704,Study Hall,2026,0,0
1608553,Huemul,2026,0,0
1592881,Yellow Lights,2026,0,0
1472582,Emilia Nada,2026,0,0
1444559,Motorgasm: a cinematic act of terrorism,2026,0,0
1699787,The Wonderful Wizard Of Ha's,2026,0,0
1625689,The Defectors,2026,0,0
1498522,Behind Closed Doors,2026,0,0
1716604,A Proud Family Wizmas,2026,0,0
1715722,Il Cileno,2026,0,0
1673706,Nosebleed,2026,0,0
1339713,Obsession,2026,7.9,855
931285,Mortal Kombat II,2026,7.985,1468
1275779,Disclosure Day,2026,6.738,524
1523145,Your Heart Will Be Broken,2026,7.021,97
1226863,The Super Mario Galaxy Movie,2026,8.202,2685
1084244,Toy Story 5,2026,7.404,109
1477317,Your Fault: London,2026,7.586,64
1304313,Lee Cronin's The Mummy,2026,8.038,1878
1007757,Swapped,2026,8.971,1715
1122573,In the Grey,2026,6.611,243
976912,Graphic Desires,2023,6.925,93
1582770,Dhurandhar: The Revenge,2026,7.3,119
1083381,Backrooms,2026,6.9,622
1327819,Hoppers,2026,8.183,1642
1358005,Office Romance,2026,6.55,219
1419406,The Shadow's Edge,2025,7.76,866
1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025,7.716,867
1290821,Shelter,2026,7.667,1254
1430077,Hokum,2026,6.65,244
1390300,Over Your Dead Body,2026,6.565,270
1297842,GOAT,2026,8.125,807
1092936,The Holy Boy,2025,7,137
1084242,Zootopia 2,2025,7.667,2962
1305781,Blades of the Guardians,2026,6.992,63
1291608,Dhurandhar,2025,7.244,307
1560681,Colors of Evil: Black,2026,6.812,69
980477,Ne Zha 2,2025,8.15,718
840464,Greenland 2: Migration,2026,6.439,1218
755898,War of the Worlds,2025,4.085,1010
1294203,My Fault: London,2025,7.402,579
1292415,Beast,2026,6.377,53
1242898,Predator: Badlands,2025,7.793,3115
301528,Toy Story 4,2019,7.462,10589
1171145,Crime 101,2026,6.996,1088
1613798,Vengeance,2026,7.517,258
1184918,The Wild Robot,2024,8.315,6157
1156594,Our Fault,2025,7.374,688
1630423,My Dearest Assassin,2026,8.656,244
803796,KPop Demon Hunters,2025,8.022,2898
1266127,Ready or Not: Here I Come,2026,7.694,1065
1156593,Your Fault,2024,7.076,1565
1375646,Colony,2026,6.9,62
1428990,This Is Not a Test,2026,5.45,60
1274706,The Marked Woman,2026,5.559,68
1110034,Kraken,2026,6.287,155
315635,Spider-Man: Homecoming,2017,7.331,23222
1272837,28 Years Later: The Bone Temple,2026,7.139,1310
1301421,The Sheep Detectives,2026,7.632,174
519182,Despicable Me 4,2024,7,3219
47971,xXx: Return of Xander Cage,2017,6.131,9241
1584215,The Internship,2026,6.494,89
1022789,Inside Out 2,2024,7.545,6720
569094,Spider-Man: Across the Spider-Verse,2023,8.337,8680
933260,The Substance,2024,7.133,6069
1218925,Chainsaw Man - The Movie: Reze Arc,2025,8.419,942
875828,Peaky Blinders: The Immortal Man,2026,7.241,1023
1539104,JUJUTSU KAISEN: Execution,2025,6,100
662712,Flag Day,2021,5.75,168
502356,The Super Mario Bros. Movie,2023,7.605,10809
829557,365 Days: This Day,2022,5.942,1851
1306368,The Rip,2026,7.083,1671
858024,Hamnet,2025,7.743,1395
1196067,Worldbreaker,2025,6.105,214
1470130,The Mortuary Assistant,2026,5.5,117
1632181,Accidental Partners,2026,9.06,267
1530510,Mexico 86,2026,7.58,75
181808,Star Wars: The Last Jedi,2017,6.75,16370
76600,Avatar: The Way of Water,2022,7.594,14205
1241982,Moana 2,2024,7.007,3097
508642,Gonjiam: Haunted Asylum,2018,7.277,943
680493,Return to Silent Hill,2026,5.403,634
330457,Frozen II,2019,7.23,10304
324857,Spider-Man: Into the Spider-Verse,2018,8.393,17305
354912,Coco,2017,8.198,21030
537915,After,2019,7.106,8529
1408208,Exit 8,2025,6.821,469
1290417,Thrash,2026,6.067,643
1011985,Kung Fu Panda 4,2024,7.002,3533
603692,John Wick: Chapter 4,2023,7.709,7978
991494,The SpongeBob Movie: Search for SquarePants,2025,6.9,300
1404791,Dollhouse,2025,7.589,96
1236153,Mercy,2026,7.043,1395
829560,The Next 365 Days,2022,6.373,1323
1083637,Kantara - A Legend: Chapter 1,2025,7.19,84
541671,Ballerina,2025,7.252,2667
1242265,Fuze,2026,6.458,130
762509,Mufasa: The Lion King,2024,7.307,2674
519465,Queen of Hearts,2019,6.905,380
1317672,Love Me Love Me,2026,5.963,270
378236,The Emoji Movie,2017,5.386,3326
1252309,Tell Me What You Want,2024,6.153,291
1368881,Ladies First,2026,5.977,344
1357633,Solo Leveling -ReAwakening-,2024,7.16,272
1352310,Rodrigue in Love,2025,6.2,138
1167307,David,2025,8.1,151
1242332,Normal,2026,6.5,166
1062722,Frankenstein,2025,7.637,3509
1387382,Hunting Season,2025,6.953,247
1115544,Mike & Nick & Nick & Alice,2026,6.726,363
666277,Past Lives,2023,7.7,2338
315162,Puss in Boots: The Last Wish,2022,8.207,8885
848116,Rocky Aur Rani Kii Prem Kahaani,2023,6.152,88
664413,365 Days,2020,6.992,9527
581528,"The Gangster, the Cop, the Devil",2019,7.874,1484
1340110,Redux Redux,2025,6.7,147
1368314,Passenger,2026,6.3,70
1241634,Saiyaara,2025,6.412,142
1383731,Protector,2026,8.443,281
818647,Through My Window,2022,7.351,3349
985939,Fall,2022,7.14,4639
508883,The Boy and the Heron,2023,7.402,2649
1054867,One Battle After Another,2025,7.355,3798
637649,Wrath of Man,2021,7.574,6119
284053,Thor: Ragnarok,2017,7.581,22058
466272,Once Upon a Time... in Hollywood,2019,7.421,14886
1175942,The Bad Guys 2,2025,7.66,792
823464,Godzilla x Kong: The New Empire,2024,7.047,4693
1352874,The Crucifix: Blood of the Exorcist,2025,5.603,58
427641,Rampage,2018,6.457,7555
321612,Beauty and the Beast,2017,6.968,16018
588228,The Tomorrow War,2021,7.5,4200
1010755,The Strangers: Chapter 3,2026,5.787,207
1257009,Primitive War,2025,6.629,350
337404,Cruella,2021,7.972,10085
781732,Animal,2023,6.117,192
1268127,Humint,2026,7.443,148
1119090,I Am Frankelda,2025,8.3,91
411088,The Invisible Guest,2017,8.08,5001
1022787,Elio,2025,6.918,1007
419430,Get Out,2017,7.624,18943
530442,"My Teacher, My Obsession",2018,4.9,109
1197137,Black Phone 2,2025,6.694,1154
1117857,In Your Dreams,2025,6.968,222
508947,Turning Red,2022,7.336,5885
338953,Fantastic Beasts: The Secrets of Dumbledore,2022,6.627,5115
424783,Bumblebee,2018,6.721,6642
823219,Flow,2024,8.083,2854
260514,Cars 3,2017,6.861,6403
587412,K.G.F: Chapter 2,2022,7.373,208
568124,Encanto,2021,7.569,10224
345940,The Meg,2018,6.248,8215
916224,Suzume,2022,7.887,1750
508442,Soul,2020,8.092,11446
976573,Elemental,2023,7.578,5316
592695,Pleasure,2021,6.272,797
420818,The Lion King,2019,7.096,10758
613504,After We Collided,2020,7.152,5465
810693,Jujutsu Kaisen 0,2021,8.102,1767
515916,Girl,2018,7.161,764
436969,The Suicide Squad,2021,7.459,9612
615453,Ne Zha,2019,7.908,872
438148,Minions: The Rise of Gru,2022,7.266,4024
508943,Luca,2021,7.782,8967
324552,John Wick: Chapter 2,2017,7.34,14299
945961,Alien: Romulus,2024,7.164,4585
370663,Below Her Mouth,2017,6.803,1298
166426,Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.659,12839
1173558,Burning Betrayal,2023,6.254,244
752623,The Lost City,2022,6.456,4006
166428,How to Train Your Dragon: The Hidden World,2019,7.752,7131
1144107,The Legend of Hei 2,2025,8.508,59
601796,Alienoid,2022,6.864,546
399579,Alita: Battle Angel,2019,7.257,10057
