movie_id,title,imdb_idx,movie_kind,release,imdb_id,phonetic,episode_id,season,episode,series_years,md5
75612,Oblivion,tt0075612,movie,4/10/2013,75612,O141,,,,,568e6e4874f003b9de573bdcb88734fe
1895,Star Wars: Episode III - Revenge of the Sith,tt0001895,movie,5/17/2005,1895,S366,,,,,fd8a492e31ec8089206fd84318d4d695
1894,Star Wars: Episode II - Attack of the Clones,tt0001894,movie,5/15/2002,1894,S366,,,,,9bdc6b56d986783fa584d98a8f3271a7
585,"Monsters, Inc.",tt0000585,movie,11/1/2001,585,M523,,,,,4a96a44008337f01d7336e4f411ca1b0
76170,The Wolverine,tt0076170,movie,7/23/2013,76170,T416,,,,,f7224fcf20b333a77ecd77b5bd61e037
1893,Star Wars: Episode I - The Phantom Menace,tt0001893,movie,5/19/1999,1893,S366,,,,,d93156126c79a467e5582ff582cd19d1
49519,The Croods,tt0049519,movie,3/20/2013,49519,T263,,,,,4334bda89a44872dbf0806e532b8aff2
2395,Asterix at the Olympic Games,tt0002395,movie,1/13/2008,2395,A236,,,,,1d36269fb5a011714b11170b26a33735
12100,Windtalkers,tt0012100,movie,6/14/2002,12100,W534,,,,,34f3981a225ae36d1e4fc56a44c5fa58
290595,The Huntsman: Winter's War,tt0290595,movie,4/6/2016,290595,T532,,,,,bddedb76065181effc8a64fe996a3997
98566,Teenage Mutant Ninja Turtles,tt0098566,movie,8/7/2014,98566,T525,,,,,49df7b8af1acd7692dac96b5eed000ac
49047,Gravity,tt0049047,movie,9/27/2013,49047,G613,,,,,8a88c39cef668fb55f188af09665bd40
9619,Dante's Peak,tt0009619,movie,2/7/1997,9619,D532,,,,,193d7be3aedf043ef184861e5bd7ea17
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,tt0308531,movie,6/1/2016,308531,T525,,,,,95c6e60d8be99b770f967fb5ea35eb17
166424,Fantastic Four,tt0166424,movie,8/5/2015,166424,F532,,,,,a047937f49739409f6f8b23fa87b62a6
1593,Night at the Museum,tt0001593,movie,10/20/2006,1593,N233,,,,,b2a9fa4ec440228c8575593ff20e81b7
254128,San Andreas,tt0254128,movie,5/27/2015,254128,S553,,,,,1e62213b2a85e0f3f2b3aeff13937f58
714,Tomorrow Never Dies,tt0000714,movie,12/11/1997,714,T565,,,,,ae0b54e9be8a6f5b4e3c964fdfb4a3e3
2024,The Patriot,tt0002024,movie,6/28/2000,2024,T136,,,,,7b2dfcd11756c06cf5300526288ed1c4
163,Ocean's Twelve,tt0000163,movie,12/9/2004,163,O252,,,,,f0115fe8b1a62a552db5d115e728f52d
787,Mr. & Mrs. Smith,tt0000787,movie,6/7/2005,787,M656,,,,,44cda6d4111856001cabda760bfd678c
262500,Insurgent,tt0262500,movie,3/18/2015,262500,I526,,,,,7c5fe1eae38b7853e5ae1c9c2e6511f5
2567,The Aviator,tt0002567,movie,12/17/2004,2567,T136,,,,,d91d3169b404d00062303bc4cb9550a4
38745,Gulliver's Travels,tt0038745,movie,12/25/2010,38745,G416,,,,,b114116d481363da549665be6db36f22
40805,The Green Hornet,tt0040805,movie,1/12/2011,40805,T265,,,,,fc277fffb07a4b2d931fe4a3e6f977c8
53182,300: Rise of an Empire,tt0053182,movie,3/5/2014,53182,R215,,,,,f29b67567d696e0d8b62618f956252e0
41513,The Smurfs,tt0041513,movie,7/29/2011,41513,T256,,,,,1c1370507bdad1853db11d544e187597
13700,Home on the Range,tt0013700,movie,4/2/2004,13700,H553,,,,,3dce6fe65c99342ba5ccee33e198a84c
262504,Allegiant,tt0262504,movie,3/9/2016,262504,A425,,,,,ea8102bf0eb31cd49464d994c1b96d21
39254,Real Steel,tt0039254,movie,9/28/2011,39254,R423,,,,,805d74318d6434c6cef25b1cfede74bc
77931,The Smurfs 2,tt0077931,movie,7/30/2013,77931,T256,,,,,8fb69389c1e470a687e5e19fd992eef2
1639,Speed 2: Cruise Control,tt0001639,movie,6/13/1997,1639,S132,,,,,36f76b9ca7f7ff998461ce3a6ce8c565
80274,Ender's Game,tt0080274,movie,10/23/2013,80274,E536,,,,,d84ea79c65cb1120dd3b84575f21796c
1571,Live Free or Die Hard,tt0001571,movie,6/20/2007,1571,L116,,,,,c496015ea02dd2dd83141a0561a77c08
120,The Lord of the Rings: The Fellowship of the Ring,tt0000120,movie,12/18/2001,120,T463,,,,,082f42aef692ebb548d3b304a24fc762
10204,Around the World in 80 Days,tt0010204,movie,6/16/2004,10204,A653,,,,,7ca1532976d2d5822841424d17ec0f0b
8489,Ali,tt0008489,movie,12/11/2001,8489,A400,,,,,7a9b46ab6d983a85dd4d9a1aa64a3945
10588,The Cat in the Hat,tt0010588,movie,11/21/2003,10588,T235,,,,,b240223dabdab096c4bd3724e0784df9
2048,"I, Robot",tt0002048,movie,7/15/2004,2048,I613,,,,,cdec9197fab5f7924af95b2b9f9016ca
1495,Kingdom of Heaven,tt0001495,movie,5/3/2005,1495,K523,,,,,e703828b453cd72374bfc5ecadcb6884
10137,Stuart Little,tt0010137,movie,12/17/1999,10137,S363,,,,,bcb50b5b2450325f519d0915ea24260c
10198,The Princess and the Frog,tt0010198,movie,12/8/2009,10198,T165,,,,,8ede93f6f03dc0d4e55182753414ef74
286217,The Martian,tt0286217,movie,9/30/2015,286217,T563,,,,,612782dce015178283cb0421742afadc
1635,The Island,tt0001635,movie,7/20/2005,1635,T245,,,,,eb4ca440fbb9cbadf25b058fe2acde8e
24113,Town & Country,tt0024113,movie,4/27/2001,24113,T525,,,,,5f9534b1fae93ccc4375998a0c6e68ff
9679,Gone in Sixty Seconds,tt0009679,movie,6/9/2000,9679,G552,,,,,e5b8839760f5b9fd1cb998289d842541
98,Gladiator,tt0000098,movie,5/1/2000,98,G433,,,,,f92b36491af502e1a73ef7aa499211b0
180,Minority Report,tt0000180,movie,6/20/2002,180,M563,,,,,e737ad37fad3d30e24f483978870b246
672,Harry Potter and the Chamber of Secrets,tt0000672,movie,11/13/2002,672,H613,,,,,e3c5e19079819a6703804ce0cd50d5d5
36557,Casino Royale,tt0036557,movie,11/14/2006,36557,C256,,,,,43a9f798a9ff84024a316b2ffcb4ae9a
869,Planet of the Apes,tt0000869,movie,7/25/2001,869,P453,,,,,c8477853752c5eb457683dc353bd36bc
280,Terminator 2: Judgment Day,tt0000280,movie,7/1/1991,280,T655,,,,,b39d3624c11a3f09beb5d236521d2ed7
11322,Public Enemies,tt0011322,movie,7/1/2009,11322,P142,,,,,882e0b046da218cd3062087d9a1363fc
4982,American Gangster,tt0004982,movie,11/2/2007,4982,A562,,,,,6e1242f3311b92d52a6a6af736c87a61
36955,True Lies,tt0036955,movie,7/14/1994,36955,T642,,,,,964df1a592742b51837464e6f7c40f10
18487,The Taking of Pelham 1 2 3,tt0018487,movie,6/11/2009,18487,T325,,,,,e7e6cc8dfd8eef489f3fb2e6cbd3ccb5
39451,Little Fockers,tt0039451,movie,12/21/2010,39451,L341,,,,,b25e86511666f528250505bfae5c7d00
27581,The Other Guys,tt0027581,movie,8/6/2010,27581,T362,,,,,281f7e1732799e985e1b0477a5b6ef86
9268,Eraser,tt0009268,movie,6/21/1996,9268,E626,,,,,1432aab1d005218c17376fbee5b3c894
68718,Django Unchained,tt0068718,movie,12/25/2012,68718,D252,,,,,2710c6bd84acdf1621f6ef7df657c9bf
10545,The Hunchback of Notre Dame,tt0010545,movie,6/21/1996,10545,T521,,,,,507601348c669a5d143ba2ed3290c32c
11688,The Emperor's New Groove,tt0011688,movie,12/9/2000,11688,T516,,,,,2de96b0a84959b7c270cd41c35036dbb
76163,The Expendables 2,tt0076163,movie,8/8/2012,76163,T215,,,,,584fa79d8c704f89e73a5108b8f8f2b1
2059,National Treasure,tt0002059,movie,11/19/2004,2059,N354,,,,,82d1c5ce55f1489a177336fb6f87801e
2486,Eragon,tt0002486,movie,12/14/2006,2486,E625,,,,,14a60f2a6d239c479280c3aa1394d639
16523,Where the Wild Things Are,tt0016523,movie,10/16/2009,16523,W634,,,,,65882f88bee0cb342b59c8c87cd2eb67
116711,Epic,tt0116711,movie,5/15/2013,116711,E120,,,,,e3f530e977d74053c6d70eb84886e756
37710,The Tourist,tt0037710,movie,12/8/2010,37710,T362,,,,,5c2727f4a01e7dc76978dc573a4de59c
9946,End of Days,tt0009946,movie,11/24/1999,9946,E531,,,,,9f3f58915c960f510422811b05b3db63
1372,Blood Diamond,tt0001372,movie,12/7/2006,1372,B435,,,,,f4094ae72b9562f5127aa1617e0d10b9
106646,The Wolf of Wall Street,tt0106646,movie,12/25/2013,106646,T411,,,,,d0681722be49237810b44981234aea22
414,Batman Forever,tt0000414,movie,5/31/1995,414,B355,,,,,f081cd42135f7408abb09c924812b151
563,Starship Troopers,tt0000563,movie,11/6/1997,563,S362,,,,,e3a7ed1d6ebdc74a694ea3a14bcc5df8
83542,Cloud Atlas,tt0083542,movie,10/26/2012,83542,C433,,,,,aecef915f01eb0d263e2152afc3326ce
41216,Legend of the Guardians: The Owls of Ga'Hoole,tt0041216,movie,7/10/2010,41216,L253,,,,,0a3d30c3b68a657043935ca42d7d7f91
314,Catwoman,tt0000314,movie,7/22/2004,314,C355,,,,,7649bfbe6800d7c7dcb6ced353bd75db
184315,Hercules,tt0184315,movie,7/23/2014,184315,H624,,,,,c7e440f72633c735c676fc58b6e92f1e
9016,Treasure Planet,tt0009016,movie,11/26/2002,9016,T626,,,,,5eecc537a91c74545d4703d7b5f8db92
18162,Land of the Lost,tt0018162,movie,6/5/2009,18162,L531,,,,,aec9a2bdc60b9fddf4acaf4963c99002
138103,The Expendables 3,tt0138103,movie,8/4/2014,138103,T215,,,,,d8e453c5eaa2774f587d83caf9cf40fc
257088,Point Break,tt0257088,movie,12/3/2015,257088,P531,,,,,8fa0ae07fd903e6d7940cc7f0176c51b
10214,Son of the Mask,tt0010214,movie,2/18/2005,10214,S513,,,,,73fc5e07e2e709a4a6f53ec952a4925d
205775,In the Heart of the Sea,tt0205775,movie,11/20/2015,205775,I536,,,,,988826e6e5e9463136e6df0f87d6fc5b
11692,The Adventures of Pluto Nash,tt0011692,movie,8/15/2002,11692,T315,,,,,96f986dc25e5038230d78fcc57e3d98e
22972,Green Zone,tt0022972,movie,3/11/2010,22972,G652,,,,,0da93a73bae10a7bbb95a55a1fef7de7
227973,The Peanuts Movie,tt0227973,movie,11/5/2015,227973,T153,,,,,4b3c17cbf8ac27a3f38a585b82457a93
29193,The Spanish Prisoner,tt0029193,movie,9/8/1997,29193,T215,,,,,a0f4273d41b3a7b96ff1c3e572b576ce
1734,The Mummy Returns,tt0001734,movie,4/28/2001,1734,T556,,,,,b442000dca4d87d5246e163c8481418b
3131,Gangs of New York,tt0003131,movie,12/14/2002,3131,G521,,,,,374e92f700d17195139e76af5bf95358
76758,The Flowers of War,tt0076758,movie,12/15/2011,76758,T146,,,,,48df6bedcf0e970cd7902c801d77f9f3
9408,Surf's Up,tt0009408,movie,6/8/2007,9408,S612,,,,,52ded65cd0380d46df6adf25e13bd060
9890,The Stepford Wives,tt0009890,movie,6/10/2004,9890,T231,,,,,5632ab13a38e9646bfa0644689b29c83
855,Black Hawk Down,tt0000855,movie,12/28/2001,855,B422,,,,,cda914c14ae2c7f1b607e9494f49ff7f
77953,The Campaign,tt0077953,movie,8/9/2012,77953,T251,,,,,dddba3875212f90860bf77285c8120b7
18,The Fifth Element,tt0000018,movie,5/7/1997,18,T113,,,,,442dd8ebb1561e2b113af7f75ba3f5b4
37786,Sex and the City 2,tt0037786,movie,5/26/2010,37786,S253,,,,,e285a2975b8a2d0bbddd8605b31435ec
10501,The Road to El Dorado,tt0010501,movie,3/31/2000,10501,T634,,,,,45d80444e8c22746387c779d93f7e6c8
57800,Ice Age: Continental Drift,tt0057800,movie,6/26/2012,57800,I222,,,,,57e62171dd7ca2f75c6bf7132af2fc6f
150689,Cinderella,tt0150689,movie,3/12/2015,150689,C536,,,,,f160f099eb7401d2e54584c0e6e1dc1f
7980,The Lovely Bones,tt0007980,movie,12/26/2009,7980,T414,,,,,5b3cc4f58a5d1b60b6aaba7cebb14a52
12,Finding Nemo,tt0000012,movie,5/30/2003,12,F535,,,,,278f604a6dc5253cacd54978da9e5c92
122,The Lord of the Rings: The Return of the King,tt0000122,movie,12/1/2003,122,T463,,,,,7ec20133028f3895dfe19c1c3ddff8db
121,The Lord of the Rings: The Two Towers,tt0000121,movie,12/18/2002,121,T463,,,,,7341a4c48e3aca24bf7c00c5253402b6
68737,Seventh Son,tt0068737,movie,12/12/2014,68737,S153,,,,,4a56e8f762535a7cc8d0737e4ae90682
1995,Lara Croft: Tomb Raider,tt0001995,movie,6/11/2001,1995,L626,,,,,7c6befb5d7a1446b227eca9ca63341c3
157353,Transcendence,tt0157353,movie,4/16/2014,157353,T652,,,,,62eaa5650c462dd0fba71d9d2d159f0f
331,Jurassic Park III,tt0000331,movie,7/18/2001,331,J622,,,,,1eb5c7aa574c4cb3f3783b92269abcbb
61791,Rise of the Planet of the Apes,tt0061791,movie,8/3/2011,61791,R213,,,,,f54fc0107657becb0c8228a960536e57
8204,The Spiderwick Chronicles,tt0008204,movie,2/14/2008,8204,T213,,,,,d5532c0c289652fd6e781b5d6fb08f95
47964,A Good Day to Die Hard,tt0047964,movie,2/6/2013,47964,A233,,,,,74e06a82aeed907561ea81ef007b1c84
10733,The Alamo,tt0010733,movie,4/7/2004,10733,T450,,,,,371a0f5f3c83c767fb75bd349ab5816e
9806,The Incredibles,tt0009806,movie,11/5/2004,9806,T526,,,,,caca12e08a08afd29dc27346ea4c4ca6
1408,Cutthroat Island,tt0001408,movie,12/22/1995,1408,C363,,,,,b369004116d451e1ccbab7a1bbbc5902
32657,Percy Jackson & the Olympians: The Lightning Thief,tt0032657,movie,2/1/2010,32657,P622,,,,,6209bfc2ec6dee69afe6b10edaee7a37
607,Men in Black,tt0000607,movie,7/2/1997,607,M551,,,,,f2f02fd81963e85dbfddb6836423461c
863,Toy Story 2,tt0000863,movie,10/30/1999,863,T236,,,,,85915314a1f836a9bfbadd36dc68abca
44048,Unstoppable,tt0044048,movie,11/4/2010,44048,U523,,,,,f2b19162474f58ec1f3e2f24d2482f67
5175,Rush Hour 2,tt0005175,movie,8/3/2001,5175,R260,,,,,8fe9c5fb779416b7425d51a9e35704f9
2655,What Lies Beneath,tt0002655,movie,7/21/2000,2655,W342,,,,,dddb64c98c23906f1544990863deaf44
22794,Cloudy with a Chance of Meatballs,tt0022794,movie,9/17/2009,22794,C433,,,,,1a86dd314dbd1bafebb0c245ad6c52d4
8355,Ice Age: Dawn of the Dinosaurs,tt0008355,movie,6/29/2009,8355,I223,,,,,6ae30e050745e77423d15863348e37f6
116745,The Secret Life of Walter Mitty,tt0116745,movie,12/18/2013,116745,T226,,,,,24d268444520e876750335ee681f6d69
4327,Charlie's Angels,tt0004327,movie,11/2/2000,4327,C642,,,,,3e8b0236b4763b53f2849af7b4139fef
1422,The Departed,tt0001422,movie,10/5/2006,1422,T316,,,,,be50757679a0c7bd46bc42124107ae24
10674,Mulan,tt0010674,movie,6/18/1998,10674,M450,,,,,0af702861f53d82abd7ddccd03b41f5b
7446,Tropic Thunder,tt0007446,movie,8/9/2008,7446,T612,,,,,9f9939c2e3c7b0e7ab47e870f7f18f07
65754,The Girl with the Dragon Tattoo,tt0065754,movie,12/14/2011,65754,T264,,,,,38e72a86c06d205c87ac38a6ec87f832
1572,Die Hard: With a Vengeance,tt0001572,movie,5/19/1995,1572,D633,,,,,2039b322a1b4be002de0e50c94470bf7
10528,Sherlock Holmes,tt0010528,movie,12/23/2009,10528,S642,,,,,221c77182dcf30a5b111843244922ae5
271969,Ben-Hur,tt0271969,movie,8/17/2016,271969,B560,,,,,60e45c1d0b3d4a5033a7925812629f35
10865,Atlantis: The Lost Empire,tt0010865,movie,6/2/2001,10865,A345,,,,,30258fe8922dd69f35ddcca9c06cff7f
258509,Alvin and the Chipmunks: The Road Chip,tt0258509,movie,12/17/2015,258509,A415,,,,,b288c20561fb6f94981095660d408e05
2253,Valkyrie,tt0002253,movie,12/25/2008,2253,V426,,,,,0af3f80a54716414f24a166e5c1b6c26
10661,You Don't Mess with the Zohan,tt0010661,movie,6/5/2008,10661,Y353,,,,,4bbc1de79c6a3cd9ecd13036e74603d5
257344,Pixels,tt0257344,movie,7/16/2015,257344,P242,,,,,c3d2f5d37334dc978fd8b17fc77408a1
644,A.I. Artificial Intelligence,tt0000644,movie,6/29/2001,644,A631,,,,,20346c7f832b352f30a916a913b5dd19
10756,The Haunted Mansion,tt0010756,movie,11/25/2003,10756,T533,,,,,3d96e50e02ff2ca524178a0ede7dc128
686,Contact,tt0000686,movie,7/11/1997,686,C532,,,,,bbaff12800505b22a853e8b7f4eb6a22
9383,Hollow Man,tt0009383,movie,8/4/2000,9383,H455,,,,,a3421baaede36291eaa56754794b13c6
179,The Interpreter,tt0000179,movie,4/8/2005,179,T536,,,,,c610351db0122f18e47674e2ed927650
76285,Percy Jackson: Sea of Monsters,tt0076285,movie,8/7/2013,76285,P622,,,,,e25508127ce4da78f9be5d40980b2e8b
1996,Lara Croft Tomb Raider: The Cradle of Life,tt0001996,movie,7/21/2003,1996,L626,,,,,e8ec4532af95954f898a774e8e2ecad8
291805,Now You See Me 2,tt0291805,movie,6/2/2016,291805,N250,,,,,91858aa1e1591bdc2ea4518e1b572fb8
10003,The Saint,tt0010003,movie,4/3/1997,10003,T253,,,,,dd9180d937e3e47690a5991482b77612
1535,Spy Game,tt0001535,movie,11/18/2001,1535,S125,,,,,285a079784749acf20527f734007c2c6
2067,Mission to Mars,tt0002067,movie,3/10/2000,2067,M253,,,,,2dcedf157f2eb91bf3cef16bc113c918
46195,Rio,tt0046195,movie,4/3/2011,46195,R000,,,,,82984b2fe187ac652726ddea2dd092ce
2277,Bicentennial Man,tt0002277,movie,12/17/1999,2277,B253,,,,,32e473fbba70b9901c89bf656ab99d33
10357,Volcano,tt0010357,movie,4/25/1997,10357,V425,,,,,c1258da2ebd7625dcb2a1bb6f176493e
4477,The Devil's Own,tt0004477,movie,3/12/1997,4477,T314,,,,,9484a36c2df981310be367bf86990617
8665,K-19: The Widowmaker,tt0008665,movie,7/19/2002,8665,K335,,,,,7e2fd2d763bffe6c0ba0ac27903b0c5f
9387,Conan the Barbarian,tt0009387,movie,4/2/1982,9387,C553,,,,,32c2055502ce361cc18b4bbef2a1877b
921,Cinderella Man,tt0000921,movie,6/2/2005,921,C536,,,,,d833da98f4abedf80d78d74689325f22
49852,The Nutcracker: The Untold Story,tt0049852,movie,11/24/2010,49852,T532,,,,,d2d2ca9c0fb1a4160db0babf408b779d
4464,Seabiscuit,tt0004464,movie,7/22/2003,4464,S123,,,,,32d0178a7237b2c78551d10a7f33ced5
664,Twister,tt0000664,movie,5/10/1996,664,T236,,,,,080eef49f0905d7347470b25e4734677
8358,Cast Away,tt0008358,movie,12/22/2000,8358,C230,,,,,a80a197f0210a1687a4ad869933e593f
9836,Happy Feet,tt0009836,movie,11/16/2006,9836,H113,,,,,14f11d500b5d5226e7fe443223a2a61c
2502,The Bourne Supremacy,tt0002502,movie,7/23/2004,2502,T165,,,,,ddc0125a1843fb932b979307003dbf92
9772,Air Force One,tt0009772,movie,7/25/1997,9772,A616,,,,,1fbb89d9acb36733fc81bee3d5c2e05a
161,Ocean's Eleven,tt0000161,movie,12/7/2001,161,O252,,,,,ca28ad46b4b57e58298d3a6e7d0d9af8
52451,The Three Musketeers,tt0052451,movie,8/31/2011,52451,T365,,,,,f06931db24c9654d95251880103c652e
76492,Hotel Transylvania,tt0076492,movie,9/20/2012,76492,H343,,,,,2645c269c0fd91edf41ca970fd93a9f8
4523,Enchanted,tt0004523,movie,11/20/2007,4523,E525,,,,,3633617e99170168ecc9d596609f1767
59961,Safe House,tt0059961,movie,2/9/2012,59961,S120,,,,,c17648143f1a0855b456fc50e85404bf
10481,102 Dalmatians,tt0010481,movie,10/7/2000,10481,D453,,,,,023e370c0572218089abaf29ef84f8cf
59108,Tower Heist,tt0059108,movie,11/2/2011,59108,T623,,,,,71086d304b0e2b0723b92287e55761f8
1581,The Holiday,tt0001581,movie,12/8/2006,1581,T430,,,,,0983c831a834c1eb70407c7049671745
9798,Enemy of the State,tt0009798,movie,11/20/1998,9798,E551,,,,,1bd8ed777ca3689aa4ddede01211cb6d
22897,It's Complicated,tt0022897,movie,12/23/2009,22897,I325,,,,,e570489bea0f3850f322e397aa275e12
298,Ocean's Thirteen,tt0000298,movie,6/7/2007,298,O252,,,,,f1a4c762b1ec912459860fc9124c010d
7484,Open Season,tt0007484,movie,9/29/2006,7484,O152,,,,,0e416def65de001481626928fa639c91
157350,Divergent,tt0157350,movie,3/14/2014,157350,D162,,,,,945a48848f18b786ce643751646d2b0a
853,Enemy at the Gates,tt0000853,movie,3/13/2001,853,E553,,,,,e3301b44062caa706a15a401b00c15d0
10159,The Rundown,tt0010159,movie,9/26/2003,10159,T653,,,,,bf4dc1f09a2f3fd60844b3475c98dc80
9593,Last Action Hero,tt0009593,movie,6/18/1993,9593,L232,,,,,ac4c7165700e46623ed297308f7e1181
1904,Memoirs of a Geisha,tt0001904,movie,12/6/2005,1904,M562,,,,,75a99d3d552324ffaf056a8177621cae
9615,The Fast and the Furious: Tokyo Drift,tt0009615,movie,6/3/2006,9615,T123,,,,,1de0db1f27c026cfec7217ba383f453a
51052,Arthur Christmas,tt0051052,movie,2/22/2011,51052,A636,,,,,96fa228572b1af30a866c092fd0ac5da
297,Meet Joe Black,tt0000297,movie,11/12/1998,297,M321,,,,,f63ccb1a68b221e96f9124b8b04108e6
9884,Collateral Damage,tt0009884,movie,2/6/2002,9884,C436,,,,,c25c81c917ec949b0b3475f0392b7279
16858,All That Jazz,tt0016858,movie,12/20/1979,16858,A433,,,,,eb9402cd0f14589d67dab6b3f482cf95
62764,Mirror Mirror,tt0062764,movie,3/15/2012,62764,M665,,,,,9d1206583cad4206ee06febc1e902b35
22538,Scott Pilgrim vs. the World,tt0022538,movie,7/27/2010,22538,S314,,,,,5d3ec87249d91b86c53faea7d5d6b840
9341,The Core,tt0009341,movie,3/28/2003,9341,T260,,,,,6aa13511c00734c400381c50fd98a130
12107,Nutty Professor II: The Klumps,tt0012107,movie,7/27/2000,12107,N316,,,,,374f98de486aee41ea9d7e2543fd1634
9637,Scooby-Doo,tt0009637,movie,6/14/2002,9637,S130,,,,,627acfbefffb44b7533cbcc7890e2ccf
49049,Dredd,tt0049049,movie,9/7/2012,49049,D630,,,,,b1843f6d551b798e2e71cc0d98b9c81b
9339,Click,tt0009339,movie,6/22/2006,9339,C420,,,,,316853cc3718335f11c048e33b9be98a
16281,Creepshow,tt0016281,movie,11/12/1982,16281,C612,,,,,63bd1b8227fd93dce654136307a2c563
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,tt0039691,movie,7/30/2010,39691,C323,,,,,00b4cae1dac05f3a226cc8cea9b5b694
8247,Jumper,tt0008247,movie,2/10/2008,8247,J516,,,,,543088b677bc3cc15e68bc241788ac82
11253,Hellboy II: The Golden Army,tt0011253,movie,7/11/2008,11253,H413,,,,,b6b72654aa51e404d0d13b9901b9ad82
1949,Zodiac,tt0001949,movie,3/2/2007,1949,Z320,,,,,deaccc41a952e269107cc9a507dfa131
8452,The 6th Day,tt0008452,movie,11/17/2000,8452,T330,,,,,088a540b2e3562424c8b3e9a590f69c1
310,Bruce Almighty,tt0000310,movie,5/23/2003,310,B624,,,,,0a10565172e226ba4ef6abd3ffa2f6fc
27578,The Expendables,tt0027578,movie,8/3/2010,27578,T215,,,,,968eb31de624c891997b3d80121837ae
954,Mission: Impossible,tt0000954,movie,5/22/1996,954,M255,,,,,c4560df84dc46b257200fba6704ea77b
70160,The Hunger Games,tt0070160,movie,3/12/2012,70160,T526,,,,,f9e99436909d6b8abdf186dcc461d9a9
45243,The Hangover Part II,tt0045243,movie,5/25/2011,45243,T521,,,,,5789af30d294ff551d477ea41def918c
364,Batman Returns,tt0000364,movie,6/19/1992,364,B355,,,,,797003ea3feca18e7b54c1d19db51a36
7518,Over the Hedge,tt0007518,movie,4/22/2006,7518,O163,,,,,69b0cbf47963db1ebb8b1e316157233d
11544,Lilo & Stitch,tt0011544,movie,6/21/2002,11544,L423,,,,,88e0bd7f1b3e6c63e835335f729b5c76
9986,Charlotte's Web,tt0009986,movie,12/15/2006,9986,C643,,,,,0845e29ef178b03b996c88576d3e3e39
8656,Deep Impact,tt0008656,movie,5/8/1998,8656,D151,,,,,cb0d5eac40ba9a043e26baf0b8926f58
146216,RED 2,tt0146216,movie,7/18/2013,146216,R300,,,,,2ff263fef2751a878e0dec53129590be
9291,The Longest Yard,tt0009291,movie,5/19/2005,9291,T452,,,,,b04ff1a6e33cd215305fb00a28193d17
55301,Alvin and the Chipmunks: Chipwrecked,tt0055301,movie,12/14/2011,55301,A415,,,,,9155881e5391ec51daa14919ca8be9c8
109418,Grown Ups 2,tt0109418,movie,7/11/2013,109418,G651,,,,,aa86973fec3fa27575a09142de738e04
11665,Get Smart,tt0011665,movie,6/19/2008,11665,G325,,,,,014e7a5e7a97a09223faf5503b1f5693
6964,Something's Gotta Give,tt0006964,movie,12/12/2003,6964,S535,,,,,3ad9db4913459e1768ba1698ae7163df
11324,Shutter Island,tt0011324,movie,2/18/2010,11324,S362,,,,,b1a9e5314b4983116bbb2163cd7d67f6
12193,Four Christmases,tt0012193,movie,11/26/2008,12193,F626,,,,,4b7dbbf676419131fcad41cc13ecc2e9
9928,Robots,tt0009928,movie,3/10/2005,9928,R132,,,,,000fecfcd9ed8119c3841ca87d49d291
754,Face/Off,tt0000754,movie,6/27/1997,754,F210,,,,,2cc9719f0c93973526d89f598f0da34a
10202,Bedtime Stories,tt0010202,movie,12/24/2008,10202,B352,,,,,5dab60c4b86b9f76fdb96fbb75bde7b2
4147,Road to Perdition,tt0004147,movie,7/12/2002,4147,R316,,,,,cbdcbd80d6195f8008a08b6ad2b82ac4
50546,Just Go with It,tt0050546,movie,2/10/2011,50546,J232,,,,,84ad3278abc05611353e38d06c3317fd
1701,Con Air,tt0001701,movie,6/1/1997,1701,C560,,,,,6b27a8497a5523bfd16c190f743bfbb4
13027,Eagle Eye,tt0013027,movie,9/25/2008,13027,E240,,,,,5f2d91dc30133942e74e943ef4f079e5
2289,Cold Mountain,tt0002289,movie,12/24/2003,2289,C435,,,,,fad9c73ee809dd47455b204eca6d228d
20504,The Book of Eli,tt0020504,movie,1/14/2010,20504,T121,,,,,1064c8838fe46b26cfa1c2a75661864d
9574,Flubber,tt0009574,movie,11/26/1997,9574,F416,,,,,53c15893cfdcc83caf1c3a0e696c506c
11618,The Haunting,tt0011618,movie,7/23/1999,11618,T535,,,,,60864e4e88487c7f631837cf50288be1
2300,Space Jam,tt0002300,movie,11/15/1996,2300,S122,,,,,0b3991e02775da5f50291683796c49ac
12096,The Pink Panther,tt0012096,movie,1/18/2006,12096,T152,,,,,76811bbb2b7913379d21041b98be12cf
10200,The Day the Earth Stood Still,tt0010200,movie,12/10/2008,10200,T336,,,,,666618ac5ef1c40fbd2fdf12a9908093
8834,Conspiracy Theory,tt0008834,movie,8/7/1997,8834,C521,,,,,86bc5fce21a00694454c755acec46645
228150,Fury,tt0228150,movie,10/15/2014,228150,F600,,,,,02752885df8d50fc2f489ad17fcab9e8
6068,Six Days Seven Nights,tt0006068,movie,6/12/1998,6068,S232,,,,,6df115666d74c3c3fe54547f03455d37
41515,Yogi Bear,tt0041515,movie,12/11/2010,41515,Y216,,,,,880c8f924c4100a878ee1fa685baa7f8
9023,Spirit: Stallion of the Cimarron,tt0009023,movie,5/24/2002,9023,S163,,,,,5da96244a8f7e0b7207a3d2d141226ba
